,ligand,ligand_complex,ligand_props,ligand_trimean,mat_max,receptor,receptor_complex,receptor_props,receptor_trimean,source,target,lr_probs,cellchat_pvals
10018,Col4a1,Col4a1,0.8516129032258064,0.35976037853981313,7.3557024,Cd47,Cd47,0.20155038759689922,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10016,Igf1,Igf1,0.4161290322580645,0.06212217261918267,7.3557024,Itga6,Itga6_Itgb4,0.14728682170542637,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10014,Lamc3,Lamc3,0.1064516129032258,0.0,7.3557024,Itga6,Itga6_Itgb4,0.14728682170542637,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10012,Lama4,Lama4,0.8290322580645161,0.36110334330436106,7.3557024,Itga6,Itga6_Itgb4,0.14728682170542637,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10010,Lamb2,Lamb2,0.22741935483870968,0.0,7.3557024,Itga6,Itga6_Itgb4,0.14728682170542637,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10008,Lama2,Lama2,0.25967741935483873,0.03903031514727125,7.3557024,Itga6,Itga6_Itgb4,0.14728682170542637,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10006,Lamc1,Lamc1,0.6096774193548387,0.19325788281440728,7.3557024,Itga6,Itga6_Itgb4,0.14728682170542637,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10004,Lamb1,Lamb1,0.1,0.0,7.3557024,Itga6,Itga6_Itgb4,0.14728682170542637,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10040,Fgf1,Fgf1,0.2467741935483871,0.0,7.3557024,Fgfr1,Fgfr1,0.3643410852713178,0.05709443977988887,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10042,Fgf1,Fgf1,0.2467741935483871,0.0,7.3557024,Fgfr2,Fgfr2,0.16279069767441862,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10043,Il34,Il34,0.33225806451612905,0.05079297987213298,7.3557024,Ptprz1,Ptprz1,0.18604651162790697,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10044,Ptn,Ptn,0.2032258064516129,0.0,7.3557024,Ptprz1,Ptprz1,0.18604651162790697,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10069,Agt,Agt,0.18387096774193548,0.0,7.3557024,Enpep,Enpep,0.1937984496124031,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10068,Igf1,Igf1,0.4161290322580645,0.06212217261918267,7.3557024,Igf2r,Igf2r,0.13178294573643412,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10067,Gnai2,Gnai2,0.10967741935483871,0.0,7.3557024,Unc5b,Unc5b,0.11627906976744186,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10066,Slit2,Slit2,0.11451612903225807,0.0,7.3557024,App,App,0.7364341085271318,0.23345652178986342,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10065,Timp3,Timp3,0.8354838709677419,0.3570278688432134,7.3557024,Ddr1,Ddr1,0.10852713178294573,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10630,Sema6a,Sema6a,0.15476190476190477,0.0,7.3557024,Plxna4,Plxna4,0.2129032258064516,0.0,Endothelial cells,SMCs & Pericytes,0.0,1.0
10064,Col3a1,Col3a1,0.2435483870967742,0.0,7.3557024,Ddr1,Ddr1,0.10852713178294573,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10063,Col5a2,Col5a2,0.27580645161290324,0.04411626635887947,7.3557024,Ddr1,Ddr1,0.10852713178294573,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10631,Farp2,Farp2,0.2942176870748299,0.04671765126838241,7.3557024,Plxna4,Plxna4,0.2129032258064516,0.0,Endothelial cells,SMCs & Pericytes,0.0,1.0
10632,Lamb1,Lamb1,0.17063492063492064,0.0,7.3557024,Dag1,Dag1,0.267741935483871,0.03842476587943,Endothelial cells,SMCs & Pericytes,0.0,1.0
10062,Lamc3,Lamc3,0.1064516129032258,0.0,7.3557024,Dag1,Dag1,0.20930232558139536,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10061,Lama4,Lama4,0.8290322580645161,0.36110334330436106,7.3557024,Dag1,Dag1,0.20930232558139536,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10060,Lamb2,Lamb2,0.22741935483870968,0.0,7.3557024,Dag1,Dag1,0.20930232558139536,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10059,Lama2,Lama2,0.25967741935483873,0.03903031514727125,7.3557024,Dag1,Dag1,0.20930232558139536,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10058,Lamc1,Lamc1,0.6096774193548387,0.19325788281440728,7.3557024,Dag1,Dag1,0.20930232558139536,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10634,Lamb2,Lamb2,0.1933106575963719,0.0,7.3557024,Dag1,Dag1,0.267741935483871,0.03842476587943,Endothelial cells,SMCs & Pericytes,0.0,1.0
10057,Lamb1,Lamb1,0.1,0.0,7.3557024,Dag1,Dag1,0.20930232558139536,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10056,Farp2,Farp2,0.3419354838709677,0.05200377555113676,7.3557024,Plxna4,Plxna4,0.13178294573643412,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10054,Col18a1,Col18a1,0.1064516129032258,0.0,7.3557024,Ptprs,Ptprs,0.23255813953488372,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10053,Ptn,Ptn,0.2032258064516129,0.0,7.3557024,Ptprs,Ptprs,0.23255813953488372,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10052,Ntrk3,Ntrk3,0.6080645161290322,0.2102140442716744,7.3557024,Ptprs,Ptprs,0.23255813953488372,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10051,Vegfb,Vegfb,0.1435483870967742,0.0,7.3557024,Nrp1,Nrp1,0.6821705426356589,0.24755623224024126,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10049,Fgf1,Fgf1,0.2467741935483871,0.0,7.3557024,Nrp1,Nrp1,0.6821705426356589,0.24755623224024126,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10048,Adam17,Adam17,0.19193548387096773,0.0,7.3557024,Rhbdf2,Rhbdf2,0.10852713178294573,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10046,Nrxn1,Nrxn1,0.20161290322580644,0.0,7.3557024,Nlgn1,Nlgn1,0.4263565891472868,0.06990659810893615,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10003,Adam9,Adam9,0.17096774193548386,0.0,7.3557024,Itga6,Itga6,0.14728682170542637,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10636,Calr,Calr,0.12698412698412698,0.0,7.3557024,Tshr,Tshr,0.10967741935483871,0.0,Endothelial cells,SMCs & Pericytes,0.0,1.0
10628,Sema6a,Sema6a,0.15476190476190477,0.0,7.3557024,Plxna2,Plxna2,0.47096774193548385,0.06682559153601841,Endothelial cells,SMCs & Pericytes,0.0,1.0
9948,Fbn1,Fbn1,0.16129032258064516,0.0,7.3557024,Itgb1,Itgb1,0.3953488372093023,0.06386400570697859,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
9963,Vtn,Vtn,0.11612903225806452,0.0,7.3557024,Itgav,Itgav_Itgb5,0.20155038759689922,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
9961,Col4a1,Col4a1,0.8516129032258064,0.35976037853981313,7.3557024,Itgav,Itgav_Itgb8,0.20155038759689922,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
9959,Col6a6,Col6a6,0.32741935483870965,0.050793664591580495,7.3557024,Itgav,Itgav_Itgb8,0.20155038759689922,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
9958,Adam9,Adam9,0.17096774193548386,0.0,7.3557024,Itgav,Itgav,0.20155038759689922,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
9957,Angptl4,Angptl4,0.317741935483871,0.048425331441487265,7.3557024,Sdc2,Sdc2,0.10852713178294573,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
9956,Ptn,Ptn,0.2032258064516129,0.0,7.3557024,Sdc2,Sdc2,0.10852713178294573,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10643,Agt,Agt,0.16666666666666666,0.0,7.3557024,Enpep,Enpep,0.5580645161290323,0.17610747374275137,Endothelial cells,SMCs & Pericytes,0.0,1.0
10644,Grn,Grn,0.13378684807256236,0.0,7.3557024,Sort1,Sort1,0.36451612903225805,0.054935492013626845,Endothelial cells,SMCs & Pericytes,0.0,1.0
9952,Lamb1,Lamb1,0.1,0.0,7.3557024,Itga1,Itga1,0.5658914728682171,0.1827084467509649,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
9950,Ptn,Ptn,0.2032258064516129,0.0,7.3557024,Sdc4,Sdc4,0.2713178294573643,0.04416563199750863,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10646,Igf1,Igf1,0.15532879818594103,0.0,7.3557024,Insr,Insr,0.582258064516129,0.1805833632232955,Endothelial cells,SMCs & Pericytes,0.0,1.0
9949,Adam12,Adam12,0.14838709677419354,0.0,7.3557024,Sdc4,Sdc4,0.2713178294573643,0.04416563199750863,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
9947,Col18a1,Col18a1,0.1064516129032258,0.0,7.3557024,Itga2,Itga2_Itgb1,0.10852713178294573,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10001,App,App,0.7322580645161291,0.2297337791340427,7.3557024,Lrp10,Lrp10,0.10852713178294573,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10648,Apoe,Apoe,0.12414965986394558,0.0,7.3557024,Abca1,Abca1,0.2532258064516129,0.031413653012447924,Endothelial cells,SMCs & Pericytes,0.0,1.0
9944,Col18a1,Col18a1,0.1064516129032258,0.0,7.3557024,Itgb1,Itga1_Itgb1,0.3953488372093023,0.06386400570697859,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
9943,Col3a1,Col3a1,0.2435483870967742,0.0,7.3557024,Itga2,Itga2_Itgb1,0.10852713178294573,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
9940,Col3a1,Col3a1,0.2435483870967742,0.0,7.3557024,Itgb1,Itga1_Itgb1,0.3953488372093023,0.06386400570697859,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10649,Rims2,Rims2,0.1536281179138322,0.0,7.3557024,Abca1,Abca1,0.2532258064516129,0.031413653012447924,Endothelial cells,SMCs & Pericytes,0.0,1.0
9939,Col5a1,Col5a1,0.18064516129032257,0.0,7.3557024,Itga2,Itga2_Itgb1,0.10852713178294573,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
9936,Col5a1,Col5a1,0.18064516129032257,0.0,7.3557024,Itgb1,Itga1_Itgb1,0.3953488372093023,0.06386400570697859,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10650,Fgf1,Fgf1,0.17346938775510204,0.0,7.3557024,Cspg4,Cspg4,0.2,0.0,Endothelial cells,SMCs & Pericytes,0.0,1.0
9935,Col5a2,Col5a2,0.27580645161290324,0.04411626635887947,7.3557024,Itga2,Itga2_Itgb1,0.10852713178294573,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10651,Calr,Calr,0.12698412698412698,0.0,7.3557024,Scarf1,Scarf1,0.21774193548387097,0.0,Endothelial cells,SMCs & Pericytes,0.0,1.0
9931,Col5a3,Col5a3,0.18387096774193548,0.0,7.3557024,Itga2,Itga2_Itgb1,0.10852713178294573,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
9928,Col5a3,Col5a3,0.18387096774193548,0.0,7.3557024,Itgb1,Itga1_Itgb1,0.3953488372093023,0.06386400570697859,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
9965,Vtn,Vtn,0.11612903225806452,0.0,7.3557024,Itgav,Itgav_Itgb8,0.20155038759689922,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
9967,Lamb1,Lamb1,0.1,0.0,7.3557024,Itgav,Itgav_Itgb8,0.20155038759689922,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
9969,Col4a2,Col4a2,0.44193548387096776,0.06305365746012614,7.3557024,Itgav,Itgav_Itgb8,0.20155038759689922,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
9971,Lamc1,Lamc1,0.6096774193548387,0.19325788281440728,7.3557024,Itgav,Itgav_Itgb8,0.20155038759689922,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10000,Hsp90b1,Hsp90b1,0.12096774193548387,0.0,7.3557024,Lrp1,Lrp1,0.24031007751937986,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
9999,F8,F8,0.10967741935483871,0.0,7.3557024,Lrp1,Lrp1,0.24031007751937986,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
9998,Lpl,Lpl,0.8741935483870967,0.4176575759045136,7.3557024,Lrp1,Lrp1,0.24031007751937986,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
9997,Psap,Psap,0.4290322580645161,0.060759272997465454,7.3557024,Lrp1,Lrp1,0.24031007751937986,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
9996,Calr,Calr,0.10483870967741936,0.0,7.3557024,Lrp1,Lrp1,0.24031007751937986,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
9995,App,App,0.7322580645161291,0.2297337791340427,7.3557024,Lrp1,Lrp1,0.24031007751937986,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
9994,App,App,0.7322580645161291,0.2297337791340427,7.3557024,Aplp2,Aplp2,0.17054263565891473,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
9993,Lamb2,Lamb2,0.22741935483870968,0.0,7.3557024,Rpsa,Rpsa,0.3488372093023256,0.054184240322167225,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10637,Gnai2,Gnai2,0.16043083900226757,0.0,7.3557024,Tshr,Tshr,0.10967741935483871,0.0,Endothelial cells,SMCs & Pericytes,0.0,1.0
10638,Slit2,Slit2,0.12131519274376418,0.0,7.3557024,App,App,0.7322580645161291,0.2297337791340427,Endothelial cells,SMCs & Pericytes,0.0,1.0
9990,Igfbp4,Igfbp4,0.19032258064516128,0.0,7.3557024,Lrp6,Lrp6,0.7596899224806202,0.41505696282373694,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10639,Ntn1,Ntn1,0.15816326530612246,0.0,7.3557024,Mcam,Mcam,0.43548387096774194,0.06169223970904755,Endothelial cells,SMCs & Pericytes,0.0,1.0
9987,Postn,Postn,0.6903225806451613,0.21521575979775998,7.3557024,Itgav,Itgav_Itgb5,0.20155038759689922,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
9986,Mfge8,Mfge8,0.17419354838709677,0.0,7.3557024,Itgav,Itgav,0.20155038759689922,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
9985,Calr,Calr,0.10483870967741936,0.0,7.3557024,Itgav,Itgav,0.20155038759689922,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
9984,Vegfa,Vegfa,0.6951612903225807,0.22744313328008134,7.3557024,Itgav,Itgav,0.20155038759689922,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10640,Ntn1,Ntn1,0.15816326530612246,0.0,7.3557024,Neo1,Neo1,0.2564516129032258,0.035484761880668424,Endothelial cells,SMCs & Pericytes,0.0,1.0
10641,Igf1,Igf1,0.15532879818594103,0.0,7.3557024,Igf2r,Igf2r,0.2435483870967742,0.0,Endothelial cells,SMCs & Pericytes,0.0,1.0
9983,Nid1,Nid1,0.3580645161290323,0.05486978629492781,7.3557024,Itgav,Itgav,0.20155038759689922,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
9981,Lamc3,Lamc3,0.1064516129032258,0.0,7.3557024,Itgav,Itgav_Itgb8,0.20155038759689922,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10642,Agt,Agt,0.16666666666666666,0.0,7.3557024,Agtr1a,Agtr1a,0.24516129032258063,0.0,Endothelial cells,SMCs & Pericytes,0.0,1.0
9979,Lama4,Lama4,0.8290322580645161,0.36110334330436106,7.3557024,Itgav,Itgav_Itgb8,0.20155038759689922,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
9977,Lamb2,Lamb2,0.22741935483870968,0.0,7.3557024,Itgav,Itgav_Itgb8,0.20155038759689922,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
9975,Lama2,Lama2,0.25967741935483873,0.03903031514727125,7.3557024,Itgav,Itgav_Itgb8,0.20155038759689922,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
9973,Col6a2,Col6a2,0.21451612903225806,0.0,7.3557024,Itgav,Itgav_Itgb8,0.20155038759689922,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10070,Ngf,Ngf,0.2806451612903226,0.043450909480834535,7.3557024,Sorcs2,Sorcs2,0.10852713178294573,0.0,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10072,Grn,Grn,0.11935483870967742,0.0,7.3557024,Sort1,Sort1,0.2713178294573643,0.044344481527517195,SMCs & Pericytes,Neuronal-like cells,0.0,1.0
10236,Nid1,Nid1,0.3346774193548387,0.05549184175820785,7.3557024,Ptprf,Ptprf,0.15161290322580645,0.0,ASPC,SMCs & Pericytes,0.0,1.0
10194,Pi16,Pi16,0.21908602150537634,0.0,7.3557024,Tnfrsf21,Tnfrsf21,0.1338709677419355,0.0,ASPC,SMCs & Pericytes,0.0,1.0
10600,Adam9,Adam9,0.18253968253968253,0.0,7.3557024,Itgb5,Itgb5,0.22096774193548388,0.0,Endothelial cells,SMCs & Pericytes,0.0,1.0
10205,Psap,Psap,0.3978494623655914,0.06130590904455885,7.3557024,Lrp1,Lrp1,0.2467741935483871,0.0,ASPC,SMCs & Pericytes,0.0,1.0
10204,Calr,Calr,0.16263440860215053,0.0,7.3557024,Lrp1,Lrp1,0.2467741935483871,0.0,ASPC,SMCs & Pericytes,0.0,1.0
10203,App,App,0.7634408602150538,0.2789395823655425,7.3557024,Lrp1,Lrp1,0.2467741935483871,0.0,ASPC,SMCs & Pericytes,0.0,1.0
10202,App,App,0.7634408602150538,0.2789395823655425,7.3557024,Aplp2,Aplp2,0.19838709677419356,0.0,ASPC,SMCs & Pericytes,0.0,1.0
10201,Lamb2,Lamb2,0.20698924731182797,0.0,7.3557024,Rpsa,Rpsa,0.2532258064516129,0.03319479112361797,ASPC,SMCs & Pericytes,0.0,1.0
10601,Col4a2,Col4a2,0.3089569160997732,0.04911962784517542,7.3557024,Itgb5,Itgb5,0.22096774193548388,0.0,Endothelial cells,SMCs & Pericytes,0.0,1.0
10198,Igfbp4,Igfbp4,0.24059139784946237,0.0,7.3557024,Lrp6,Lrp6,0.8725806451612903,0.472722732105469,ASPC,SMCs & Pericytes,0.0,1.0
10197,Dkk2,Dkk2,0.1827956989247312,0.0,7.3557024,Lrp6,Lrp6,0.8725806451612903,0.472722732105469,ASPC,SMCs & Pericytes,0.0,1.0
10196,Wnt5a,Wnt5a,0.12231182795698925,0.0,7.3557024,Lrp6,Lrp6,0.8725806451612903,0.472722732105469,ASPC,SMCs & Pericytes,0.0,1.0
10602,Ltbp3,Ltbp3,0.13435374149659865,0.0,7.3557024,Itgb5,Itgb5,0.22096774193548388,0.0,Endothelial cells,SMCs & Pericytes,0.0,1.0
10603,Col18a1,Col18a1,0.1054421768707483,0.0,7.3557024,Itgb5,Itgb5,0.22096774193548388,0.0,Endothelial cells,SMCs & Pericytes,0.0,1.0
10193,App,App,0.7634408602150538,0.2789395823655425,7.3557024,Tnfrsf21,Tnfrsf21,0.1338709677419355,0.0,ASPC,SMCs & Pericytes,0.0,1.0
10173,Col14a1,Col14a1,0.16532258064516128,0.0,7.3557024,Itgb1,Itga1_Itgb1,0.5403225806451613,0.15882077207538742,ASPC,SMCs & Pericytes,0.0,1.0
10192,Postn,Postn,0.20698924731182797,0.0,7.3557024,Itgb5,Itgav_Itgb5,0.22096774193548388,0.0,ASPC,SMCs & Pericytes,0.0,1.0
10604,Ltbp1,Ltbp1,0.2709750566893424,0.042814648114815834,7.3557024,Itgb5,Itgb5,0.22096774193548388,0.0,Endothelial cells,SMCs & Pericytes,0.0,1.0
10190,Cxcl12,Cxcl12,0.10080645161290322,0.0,7.3557024,Itgav,Itgav,0.2903225806451613,0.04565601706168523,ASPC,SMCs & Pericytes,0.0,1.0
10189,Calr,Calr,0.16263440860215053,0.0,7.3557024,Itgav,Itgav,0.2903225806451613,0.04565601706168523,ASPC,SMCs & Pericytes,0.0,1.0
10186,Adam9,Adam9,0.22446236559139784,0.0,7.3557024,Itgav,Itgav,0.2903225806451613,0.04565601706168523,ASPC,SMCs & Pericytes,0.0,1.0
10185,Anxa1,Anxa1,0.4879032258064516,0.08034834684577868,7.3557024,Dysf,Dysf,0.10967741935483871,0.0,ASPC,SMCs & Pericytes,0.0,1.0
10184,Rtn4,Rtn4,0.3481182795698925,0.05461894297176732,7.3557024,Cntnap1,Cntnap1,0.1435483870967742,0.0,ASPC,SMCs & Pericytes,0.0,1.0
10605,Tln1,Tln1,0.213718820861678,0.0,7.3557024,Itgb5,Itgb5,0.22096774193548388,0.0,Endothelial cells,SMCs & Pericytes,0.0,1.0
10606,Vcl,Vcl,0.43253968253968256,0.06301856862713702,7.3557024,Itgb5,Itgb5,0.22096774193548388,0.0,Endothelial cells,SMCs & Pericytes,0.0,1.0
10607,Sorbs1,Sorbs1,0.8401360544217688,0.38132970255916854,7.3557024,Itgb5,Itgb5,0.22096774193548388,0.0,Endothelial cells,SMCs & Pericytes,0.0,1.0
10180,Lamb1,Lamb1,0.15053763440860216,0.0,7.3557024,Itga1,Itga1,0.646774193548387,0.20379137990562185,ASPC,SMCs & Pericytes,0.0,1.0
10178,Cxcl12,Cxcl12,0.10080645161290322,0.0,7.3557024,Sdc4,Sdc4,0.36451612903225805,0.059288052987529,ASPC,SMCs & Pericytes,0.0,1.0
10206,Lpl,Lpl,0.842741935483871,0.39422394416423256,7.3557024,Lrp1,Lrp1,0.2467741935483871,0.0,ASPC,SMCs & Pericytes,0.0,1.0
10207,Gpc3,Gpc3,0.11559139784946236,0.0,7.3557024,Lrp1,Lrp1,0.2467741935483871,0.0,ASPC,SMCs & Pericytes,0.0,1.0
10208,Hsp90b1,Hsp90b1,0.15725806451612903,0.0,7.3557024,Lrp1,Lrp1,0.2467741935483871,0.0,ASPC,SMCs & Pericytes,0.0,1.0
10598,Bmp6,Bmp6,0.23015873015873015,0.0,7.3557024,Acvr1,Acvr1_Bmpr2,0.20806451612903226,0.0,Endothelial cells,SMCs & Pericytes,0.0,1.0
10235,Ntrk3,Ntrk3,0.4946236559139785,0.08122112104569251,7.3557024,Ptprf,Ptprf,0.15161290322580645,0.0,ASPC,SMCs & Pericytes,0.0,1.0
10234,Gpc3,Gpc3,0.11559139784946236,0.0,7.3557024,Igf1r,Igf1r,0.31129032258064515,0.04975411967735566,ASPC,SMCs & Pericytes,0.0,1.0
10233,Gnai2,Gnai2,0.135752688172043,0.0,7.3557024,Igf1r,Igf1r,0.31129032258064515,0.04975411967735566,ASPC,SMCs & Pericytes,0.0,1.0
10231,Sparc,Sparc,0.3548387096774194,0.05426433831694566,7.3557024,Eng,Eng,0.15,0.0,ASPC,SMCs & Pericytes,0.0,1.0
10230,Tgfb2,Tgfb2,0.17338709677419356,0.0,7.3557024,Eng,Eng,0.15,0.0,ASPC,SMCs & Pericytes,0.0,1.0
10229,Tgfb2,Tgfb2,0.17338709677419356,0.0,7.3557024,Tgfbr3,Tgfbr3,0.6290322580645161,0.20385045620304282,ASPC,SMCs & Pericytes,0.0,1.0
10228,Fgf1,Fgf1,0.23790322580645162,0.0,7.3557024,Tgfbr3,Tgfbr3,0.6290322580645161,0.20385045620304282,ASPC,SMCs & Pericytes,0.0,1.0
10227,Sorbs1,Sorbs1,0.7244623655913979,0.2883670752272815,7.3557024,Itgb5,Itgb5,0.22096774193548388,0.0,ASPC,SMCs & Pericytes,0.0,1.0
10226,Vcl,Vcl,0.3924731182795699,0.060223841634585606,7.3557024,Itgb5,Itgb5,0.22096774193548388,0.0,ASPC,SMCs & Pericytes,0.0,1.0
10225,Tln1,Tln1,0.22983870967741934,0.0,7.3557024,Itgb5,Itgb5,0.22096774193548388,0.0,ASPC,SMCs & Pericytes,0.0,1.0
10224,Ltbp1,Ltbp1,0.3024193548387097,0.05089758190962468,7.3557024,Itgb5,Itgb5,0.22096774193548388,0.0,ASPC,SMCs & Pericytes,0.0,1.0
10223,Ltbp3,Ltbp3,0.14650537634408603,0.0,7.3557024,Itgb5,Itgb5,0.22096774193548388,0.0,ASPC,SMCs & Pericytes,0.0,1.0
10222,Col4a2,Col4a2,0.3736559139784946,0.060078968774913255,7.3557024,Itgb5,Itgb5,0.22096774193548388,0.0,ASPC,SMCs & Pericytes,0.0,1.0
10221,Adam9,Adam9,0.22446236559139784,0.0,7.3557024,Itgb5,Itgb5,0.22096774193548388,0.0,ASPC,SMCs & Pericytes,0.0,1.0
10219,Tgfb2,Tgfb2,0.17338709677419356,0.0,7.3557024,Tgfbr2,Acvr1c_Tgfbr2,0.3580645161290323,0.055320939430544204,ASPC,SMCs & Pericytes,0.0,1.0
10218,Tgfb2,Tgfb2,0.17338709677419356,0.0,7.3557024,Acvr1,Acvr1_Tgfbr2,0.20806451612903226,0.0,ASPC,SMCs & Pericytes,0.0,1.0
10216,Sdc2,Sdc2,0.22311827956989247,0.0,7.3557024,Ptprj,Ptprj,0.21451612903225806,0.0,ASPC,SMCs & Pericytes,0.0,1.0
10215,Col4a3,Col4a3,0.19489247311827956,0.0,7.3557024,Cd47,Cd47,0.18225806451612903,0.0,ASPC,SMCs & Pericytes,0.0,1.0
10214,Col4a4,Col4a4,0.2701612903225806,0.04150195179886252,7.3557024,Cd47,Cd47,0.18225806451612903,0.0,ASPC,SMCs & Pericytes,0.0,1.0
10213,Col4a5,Col4a5,0.12768817204301075,0.0,7.3557024,Cd47,Cd47,0.18225806451612903,0.0,ASPC,SMCs & Pericytes,0.0,1.0
10212,Col4a1,Col4a1,0.7620967741935484,0.331429908819355,7.3557024,Cd47,Cd47,0.18225806451612903,0.0,ASPC,SMCs & Pericytes,0.0,1.0
10211,Dkk2,Dkk2,0.1827956989247312,0.0,7.3557024,Lrp5,Lrp5,0.2967741935483871,0.0501094232322051,ASPC,SMCs & Pericytes,0.0,1.0
10210,Wnt5a,Wnt5a,0.12231182795698925,0.0,7.3557024,Lrp5,Lrp5,0.2967741935483871,0.0501094232322051,ASPC,SMCs & Pericytes,0.0,1.0
10209,Gnai2,Gnai2,0.135752688172043,0.0,7.3557024,Cav1,Cav1,0.27903225806451615,0.047306338813379416,ASPC,SMCs & Pericytes,0.0,1.0
10596,Bmp6,Bmp6,0.23015873015873015,0.0,7.3557024,Acvr1,Acvr1_Acvr2a,0.20806451612903226,0.0,Endothelial cells,SMCs & Pericytes,0.0,1.0
10608,Fgf1,Fgf1,0.17346938775510204,0.0,7.3557024,Tgfbr3,Tgfbr3,0.6290322580645161,0.20385045620304282,Endothelial cells,SMCs & Pericytes,0.0,1.0
10609,Sparc,Sparc,0.2585034013605442,0.0373247134420751,7.3557024,Eng,Eng,0.15,0.0,Endothelial cells,SMCs & Pericytes,0.0,1.0
